movieID,title,year,genres_str,directorName,actors_str,tags_str,content_soup,primary_genre
42783,Tini zabutykh predkiv,1964,Drama Romance,sergei_parajanov,ivan_mikolajchuk larisa_kadochnikova nikolai_grinko spartak_bagashvili tatyana_bestayeva,,Drama Romance Drama Romance sergei_parajanov ivan_mikolajchuk larisa_kadochnikova nikolai_grinko spartak_bagashvili tatyana_bestayeva,Drama
42900,Cul-de-sac,1966,Comedy Crime Drama Thriller,roman_polanski,donald_pleasence françoise_dorléac jack_macgowran lionel_stander william_franklyn,roman_polanski nudity_(rear) macabre irreverent not_available_from_netflix cynical deadpan isolation wry svens_to_see_list,Comedy Crime Drama Thriller Comedy Crime Drama Thriller roman_polanski donald_pleasence françoise_dorléac jack_macgowran lionel_stander william_franklyn roman_polanski nudity_(rear) macabre irreverent not_available_from_netflix cynical deadpan isolation wry svens_to_see_list,Comedy
43011,The Dunwich Horror,1970,Horror,daniel_haller,sam_jaffe dean_stockwell donna_baccala ed_begley_sr. sandra_dee,hp_lovecraft,Horror Horror daniel_haller sam_jaffe dean_stockwell donna_baccala ed_begley_sr. sandra_dee hp_lovecraft,Horror
43333,Water,2005,Drama Romance,deepa_mehta_saltzman,john_abraham lisa_ray manorama sarala seema_biswas,politics foreign netwatch engaging provocative class_issues smart_kids,Drama Romance Drama Romance deepa_mehta_saltzman john_abraham lisa_ray manorama sarala seema_biswas politics foreign netwatch engaging provocative class_issues smart_kids,Drama
43376,Sophie Scholl - Die letzten Tage,2005,Drama War,marc_rothemund,andré_hennicke fabian_hinrichs gerald_alexander_held johanna_gastdorf julia_jentsch,world_war_ii beautiful nr interrogation antiwar fantastic_foreign_films martyrdom women_during_wartime reference_to_aktion_t4 resistance_movement,Drama War Drama War marc_rothemund andré_hennicke fabian_hinrichs gerald_alexander_held johanna_gastdorf julia_jentsch world_war_ii beautiful nr interrogation antiwar fantastic_foreign_films martyrdom women_during_wartime reference_to_aktion_t4 resistance_movement,Drama
43391,Matti,2006,Comedy Drama,aleksi_mäkelä,jasper_pääkkönen kari_hietalahti peter_franzén,police finnish satire sports on_dvr satirical better_than_expected underrated olympics antihero,Comedy Drama Comedy Drama aleksi_mäkelä jasper_pääkkönen kari_hietalahti peter_franzén police finnish satire sports on_dvr satirical better_than_expected underrated olympics antihero,Comedy
43396,The World's Fastest Indian,2005,Adventure Drama,roger_donaldson,aaron_murphy annie_whittle anthony_hopkins diane_ladd paul_rodriguez,motorcycle speed anthony_hopkins new_zealand pg13 emotional heart_problems utah bechdel_test:fail aging,Adventure Drama Adventure Drama roger_donaldson aaron_murphy annie_whittle anthony_hopkins diane_ladd paul_rodriguez motorcycle speed anthony_hopkins new_zealand pg13 emotional heart_problems utah bechdel_test:fail aging,Adventure
43419,Bandidas,2006,Action Comedy Crime Western,espen_sandberg,dwight_yoakam penelope_cruz salma_hayek sam_shepard steve_zahn,police heist male_nudity revenge friendship mexico science father_daughter_relationship 19th_century train,Action Comedy Crime Western Action Comedy Crime Western espen_sandberg dwight_yoakam penelope_cruz salma_hayek sam_shepard steve_zahn police heist male_nudity revenge friendship mexico science father_daughter_relationship 19th_century train,Action
43460,A Cock and Bull Story,2005,Comedy Drama,michael_winterbottom,dylan_moran keeley_hawes raymond_waring rob_brydon steve_coogan,18th_century updated_classics england battles based_on_a_book adapted_from:book filmmaking library rivalry actors,Comedy Drama Comedy Drama michael_winterbottom dylan_moran keeley_hawes raymond_waring rob_brydon steve_coogan 18th_century updated_classics england battles based_on_a_book adapted_from:book filmmaking library rivalry actors,Comedy
43556,Annapolis,2006,Drama,justin_lin,donnie_wahlberg james_franco jordana_brewster tyrese_gibson vicellous_reon_shannon,military,Drama Drama justin_lin donnie_wahlberg james_franco jordana_brewster tyrese_gibson vicellous_reon_shannon military,Drama
43558,Big Momma's House 2,2006,Action Comedy Crime,john_whitesell,emily_procter mark_moses martin_lawrence nia_long zachary_levi,martin_lawrence forest_fair,Action Comedy Crime Action Comedy Crime john_whitesell emily_procter mark_moses martin_lawrence nia_long zachary_levi martin_lawrence forest_fair,Action
43560,Nanny McPhee,2005,Children Comedy Fantasy,kirk_jones,angela_lansbury colin_firth emma_thompson kelly_macdonald patrick_barlow,comedy kids discipline fun emma_thompson derek_jacobi colin_firth angela_lansbury widower,Children Comedy Fantasy Children Comedy Fantasy kirk_jones angela_lansbury colin_firth emma_thompson kelly_macdonald patrick_barlow comedy kids discipline fun emma_thompson derek_jacobi colin_firth angela_lansbury widower,Children
43679,Final Destination 3,2006,Horror Mystery Thriller,james_wong,mary_elizabeth_winstead texas_battle alexz_johnson kris_lemche ryan_merriman,horror gore amusement_park cheap forest_fair,Horror Mystery Thriller Horror Mystery Thriller james_wong mary_elizabeth_winstead texas_battle alexz_johnson kris_lemche ryan_merriman horror gore amusement_park cheap forest_fair,Horror
43684,Something New,2006,Comedy Drama Romance,sanaa_hamri,blair_underwood donald_faison mike_epps sanaa_lathan simon_baker,less_than_300_ratings gardening,Comedy Drama Romance Comedy Drama Romance sanaa_hamri blair_underwood donald_faison mike_epps sanaa_lathan simon_baker less_than_300_ratings gardening,Comedy
43708,Da Block Party,2004,Comedy Documentary Musical,amir_valina,kane_&_abel choppa clifton_powell jedda_jones troy_anders,torent documentary music musical hip_hop not_corv_lib,Comedy Documentary Musical Comedy Documentary Musical amir_valina kane_&_abel choppa clifton_powell jedda_jones troy_anders torent documentary music musical hip_hop not_corv_lib,Comedy
43710,Madame Curie,1943,Drama,mervyn_leroy,robert_walker albert_basserman greer_garson van_johnson walter_pidgeon,history true_story science physics,Drama Drama mervyn_leroy robert_walker albert_basserman greer_garson van_johnson walter_pidgeon history true_story science physics,Drama
43744,Imagine Me & You,2005,Comedy Drama Romance,ol_parker,anthony_head celia_imrie lena_headey matthew_goode piper_perabo,lesbian,Comedy Drama Romance Comedy Drama Romance ol_parker anthony_head celia_imrie lena_headey matthew_goode piper_perabo lesbian,Comedy
43836,The Pink Panther,2006,Adventure Comedy Crime,shawn_levy,emily_mortimer henry_czerny jean_reno kevin_kline steve_martin,steve_martin remake jean_reno emily_mortimer henry_czerny kevin_kline xenophobic inspector_clouseau_(series),Adventure Comedy Crime Adventure Comedy Crime shawn_levy emily_mortimer henry_czerny jean_reno kevin_kline steve_martin steve_martin remake jean_reno emily_mortimer henry_czerny kevin_kline xenophobic inspector_clouseau_(series),Adventure
43853,The Business,2005,Comedy Crime Drama Thriller,nick_love,danny_dyer eddie_weber geoff_bell georgina_chapman_(ii) tamer_hassan,,Comedy Crime Drama Thriller Comedy Crime Drama Thriller nick_love danny_dyer eddie_weber geoff_bell georgina_chapman_(ii) tamer_hassan,Comedy
43869,Curious George,2006,Adventure Animation Children Comedy,matthew_o'callaghan,drew_barrymore frank_welker shane_baumel timyra-joi_beatty will_ferrell,culture_clash based_on_a_book monkey feel_good_movie adapted_from:book_series for_the_kids,Adventure Animation Children Comedy Adventure Animation Children Comedy matthew_o'callaghan drew_barrymore frank_welker shane_baumel timyra-joi_beatty will_ferrell culture_clash based_on_a_book monkey feel_good_movie adapted_from:book_series for_the_kids,Adventure
43871,Firewall,2006,Crime Drama Thriller,richard_loncraine,harrison_ford mary_lynn_rajskub paul_bettany robert_patrick virginia_madsen,paul_bettany dvd harrison_ford thrilling,Crime Drama Thriller Crime Drama Thriller richard_loncraine harrison_ford mary_lynn_rajskub paul_bettany robert_patrick virginia_madsen paul_bettany dvd harrison_ford thrilling,Crime
43899,Tony Takitani,2004,Drama,jun_ichikawa,hidetoshi_nishijima issei_ogata rie_miyazawa shinohara_takahumi takahumi_shinohara,death beautifully_filmed lyrical shopping,Drama Drama jun_ichikawa hidetoshi_nishijima issei_ogata rie_miyazawa shinohara_takahumi takahumi_shinohara death beautifully_filmed lyrical shopping,Drama
43904,When a Stranger Calls,2006,Horror Thriller,simon_west,tommy_flanagan brian_geraghty camilla_belle clark_gregg tessa_thompson,,Horror Thriller Horror Thriller simon_west tommy_flanagan brian_geraghty camilla_belle clark_gregg tessa_thompson,Horror
43906,Tamara,2005,Fantasy Horror Thriller,jeremy_haft,chad_faust jenna_dewan katie_stuart matthew_marsden melissa_elias,,Fantasy Horror Thriller Fantasy Horror Thriller jeremy_haft chad_faust jenna_dewan katie_stuart matthew_marsden melissa_elias,Fantasy
43908,London,2005,Drama,hunter_richards,chris_evans jason_statham jessica_biel joy_bryant kelli_garner,jason_statham,Drama Drama hunter_richards chris_evans jason_statham jessica_biel joy_bryant kelli_garner jason_statham,Drama
43910,Neil Young: Heart of Gold,2006,Documentary Musical,johnathan_demme,ben_keith emmylou_harris neil_young rick_rosas spooner_oldham,guitar concert nashville,Documentary Musical Documentary Musical johnathan_demme ben_keith emmylou_harris neil_young rick_rosas spooner_oldham guitar concert nashville,Documentary
43912,Freedomland,2006,Crime Drama,joe_roth,william_forsythe edie_falco julianne_moore ron_eldard samuel_l._jackson,samuel_l_jackson france great_cast,Crime Drama Crime Drama joe_roth william_forsythe edie_falco julianne_moore ron_eldard samuel_l._jackson samuel_l_jackson france great_cast,Crime
43914,Winter Passing,2005,Drama,adam_rapp,amelia_warner amy_madigan anthony_rapp dallas_roberts ed_harris,less_than_300_ratings writer pointless healing waste_of_celluloid,Drama Drama adam_rapp amelia_warner amy_madigan anthony_rapp dallas_roberts ed_harris less_than_300_ratings writer pointless healing waste_of_celluloid,Drama
43917,Eight Below,2006,Action Adventure Drama,frank_marshall,moon_bloodgood bruce_greenwood gerard_plunkett jason_biggs paul_walker,dogs movie_to_see watched_2007,Action Adventure Drama Action Adventure Drama frank_marshall moon_bloodgood bruce_greenwood gerard_plunkett jason_biggs paul_walker dogs movie_to_see watched_2007,Action
43919,Date Movie,2006,Comedy Romance,aaron_seltzer,sophie_monk adam_campbell alyson_hannigan eddie_griffin meera_simhan,stupid parody terrible comedy spoof movies_8 alyson_hannigan,Comedy Romance Comedy Romance aaron_seltzer sophie_monk adam_campbell alyson_hannigan eddie_griffin meera_simhan stupid parody terrible comedy spoof movies_8 alyson_hannigan,Comedy
43921,Running Scared,2006,Action Crime Thriller,wayne_kramer,cameron_bright johnny_messner karel_roden paul_walker vera_farmiga,runaway thrilling missing_gun,Action Crime Thriller Action Crime Thriller wayne_kramer cameron_bright johnny_messner karel_roden paul_walker vera_farmiga runaway thrilling missing_gun,Action
43923,Madea's Family Reunion,2006,Comedy Drama,tyler_perry,blair_underwood boris_kodjoe henry_simmons lynn_whitfield tyler_perry,madeleine_stowe,Comedy Drama Comedy Drama tyler_perry blair_underwood boris_kodjoe henry_simmons lynn_whitfield tyler_perry madeleine_stowe,Comedy
43926,Doogal,2006,Animation Children,dave_borthwick,tom_baker daniel_tay jimmy_fallon jon_stewart robbie_williams,for_the_kids dont_remember,Animation Children Animation Children dave_borthwick tom_baker daniel_tay jimmy_fallon jon_stewart robbie_williams for_the_kids dont_remember,Animation
43928,Ultraviolet,2006,Action Sci-Fi Thriller,kurt_wimmer,cameron_bright milla_jovovich nick_chinlund sebastien_andrieu william_fichtner,scifi stylized milla_jovovich talky flashy stupid comic atmospheric gfei_own_it feminist,Action Sci-Fi Thriller Action Sci-Fi Thriller kurt_wimmer cameron_bright milla_jovovich nick_chinlund sebastien_andrieu william_fichtner scifi stylized milla_jovovich talky flashy stupid comic atmospheric gfei_own_it feminist,Action
43930,Just My Luck,2006,Comedy Romance,donald_petrie,bree_turner chris_pine faizon_love lindsay_lohan samaire_armstrong,lindsay_lohan kiss,Comedy Romance Comedy Romance donald_petrie bree_turner chris_pine faizon_love lindsay_lohan samaire_armstrong lindsay_lohan kiss,Comedy
43932,Pulse,2006,Horror Mystery Thriller,jim_sonzero,ian_somerhalder kel_o'neill kristen_bell rick_gonzalez zach_grenier,jonossa young_anakin,Horror Mystery Thriller Horror Mystery Thriller jim_sonzero ian_somerhalder kel_o'neill kristen_bell rick_gonzalez zach_grenier jonossa young_anakin,Horror
43934,Deep Sea,2006,Documentary IMAX,howard_hall,johnny_depp kate_winslet,nature ocean,Documentary IMAX Documentary IMAX howard_hall johnny_depp kate_winslet nature ocean,Documentary
43936,16 Blocks,2006,Crime Thriller,richard_donner,david_morse bruce_willis casey_sander jenna_stern mos_def,bruce_willis tense jonossa 16th_century,Crime Thriller Crime Thriller richard_donner david_morse bruce_willis casey_sander jenna_stern mos_def bruce_willis tense jonossa 16th_century,Crime
43987,Half Light,2006,Romance Thriller,craig_rosenberg,demi_moore hans_matheson henry_ian_cusick james_cosmo kate_isitt,,Romance Thriller Romance Thriller craig_rosenberg demi_moore hans_matheson henry_ian_cusick james_cosmo kate_isitt,Romance
44004,Failure to Launch,2006,Comedy Romance,tom_dey,bradley_cooper justin_bartha matthew_mcconaughey sarah_jessica_parker zooey_deschanel,chick_flick cheesy netflixq,Comedy Romance Comedy Romance tom_dey bradley_cooper justin_bartha matthew_mcconaughey sarah_jessica_parker zooey_deschanel chick_flick cheesy netflixq,Comedy
44022,Ice Age: The Meltdown,2006,Adventure Animation Comedy,carlos_saldanha,denis_leary john_leguizamo josh_peck ray_romano seann_william_scott,sequel global_warming slapstick funny talking_animals erlends_dvds watched_2006 john_leguizamo seen_at_the_cinema divx1,Adventure Animation Comedy Adventure Animation Comedy carlos_saldanha denis_leary john_leguizamo josh_peck ray_romano seann_william_scott sequel global_warming slapstick funny talking_animals erlends_dvds watched_2006 john_leguizamo seen_at_the_cinema divx1,Adventure
44058,The Big White,2005,Comedy Crime Drama,mark_mylod,giovanni_ribisi holly_hunter robin_williams tim_blake_nelson woody_harrelson,,Comedy Crime Drama Comedy Crime Drama mark_mylod giovanni_ribisi holly_hunter robin_williams tim_blake_nelson woody_harrelson,Comedy
44073,Stromboli,1950,Drama,roberto_rossellini,ingrid_bergman mario_sponza mario_vitale renzo_cesana,,Drama Drama roberto_rossellini ingrid_bergman mario_sponza mario_vitale renzo_cesana,Drama
44161,Free Zone,2005,Drama War,amos_gitai,carmen_maura hanna_laslo hiam_abbass makram_khoury natalie_portman,,Drama War Drama War amos_gitai carmen_maura hanna_laslo hiam_abbass makram_khoury natalie_portman,Drama
44168,The Naked Spur,1953,Western,anthony_mann,james_stewart janet_leigh millard_mitchell ralph_meeker robert_ryan,janet_leigh james_stewart national_film_registry genre:western_noir ralph_meeker robert_ryan,Western Western anthony_mann james_stewart janet_leigh millard_mitchell ralph_meeker robert_ryan janet_leigh james_stewart national_film_registry genre:western_noir ralph_meeker robert_ryan,Western
44189,Ask the Dust,2006,Drama Romance,robert_towne,colin_farrell donald_sutherland eileen_atkins idina_menzel salma_hayek,colin_farrell clearplay,Drama Romance Drama Romance robert_towne colin_farrell donald_sutherland eileen_atkins idina_menzel salma_hayek colin_farrell clearplay,Drama
44191,V for Vendetta,2006,Thriller,james_mcteigue,john_hurt natalie_portman stephen_fry stephen_rea tim_pigott-smith,dystopia revenge fascism anarchy politics terrorism natalie_portman revolutionary social_control hugo_weaving,Thriller Thriller james_mcteigue john_hurt natalie_portman stephen_fry stephen_rea tim_pigott-smith dystopia revenge fascism anarchy politics terrorism natalie_portman revolutionary social_control hugo_weaving,Thriller
44193,She's the Man,2006,Comedy Romance,shelly_garrett,david_peaston shelly_garrett,seen_more_than_once teen vinnie_jones movie_to_see,Comedy Romance Comedy Romance shelly_garrett david_peaston shelly_garrett seen_more_than_once teen vinnie_jones movie_to_see,Comedy
44195,Thank You for Smoking,2005,Comedy,jason_reitman,aaron_eckhart adam_brody cameron_bright maria_bello sam_elliott,satire smoking politics funny dark_comedy sundance_award_winner disappointing legenda_ptbr clearplay narrated,Comedy Comedy jason_reitman aaron_eckhart adam_brody cameron_bright maria_bello sam_elliott satire smoking politics funny dark_comedy sundance_award_winner disappointing legenda_ptbr clearplay narrated,Comedy
44197,Find Me Guilty,2006,Comedy Crime Drama,sidney_lumet,alex_rocco linus_roache peter_dinklage ron_silver vin_diesel,mafia courtroom organized_crime true_story clearplay new_york,Comedy Crime Drama Comedy Crime Drama sidney_lumet alex_rocco linus_roache peter_dinklage ron_silver vin_diesel mafia courtroom organized_crime true_story clearplay new_york,Comedy
44199,Inside Man,2006,Crime Drama Thriller,spike_lee,christopher_plummer clive_owen denzel_washington jodie_foster willem_dafoe,bank_robbery heist clive_owen nazis twist_ending intelligent_thriller new_york_city best_of_2005 protest caper,Crime Drama Thriller Crime Drama Thriller spike_lee christopher_plummer clive_owen denzel_washington jodie_foster willem_dafoe bank_robbery heist clive_owen nazis twist_ending intelligent_thriller new_york_city best_of_2005 protest caper,Crime
44204,Tsotsi,2005,Crime Drama,gavin_hood,kenneth_nkosi mothusi_magano presley_chweneyagae terry_pheto zenzo_ngqobe,unforgetable based_on_a_book south_africa toronto_film_festival_winner,Crime Drama Crime Drama gavin_hood kenneth_nkosi mothusi_magano presley_chweneyagae terry_pheto zenzo_ngqobe unforgetable based_on_a_book south_africa toronto_film_festival_winner,Crime
44225,Aquamarine,2006,Children Comedy Fantasy,elizabeth_allen_(ii),arielle_kebbel bruce_spence claudia_karvan jake_mcdorman tammin_sursok,,Children Comedy Fantasy Children Comedy Fantasy elizabeth_allen_(ii) arielle_kebbel bruce_spence claudia_karvan jake_mcdorman tammin_sursok,Children
44301,Laitakaupungin valot,2006,Crime Drama Film-Noir,aki_kaurismäki,maria_heiskanen andrei_gennadiev ilkka_koivula janne_hyytiäinen maria_järvenhelmi,abuse melancholy smoking loneliness to_see surveillance drinking guard finland_trilogy drab,Crime Drama Film-Noir Crime Drama Film-Noir aki_kaurismäki maria_heiskanen andrei_gennadiev ilkka_koivula janne_hyytiäinen maria_järvenhelmi abuse melancholy smoking loneliness to_see surveillance drinking guard finland_trilogy drab,Crime
44397,The Hills Have Eyes,2006,Drama Horror Thriller,alexandre_aja,aaron_stanford dan_byrd emilie_de_ravin kathleen_quinlan vinessa_shaw,remake gore cannibalism movies_8 mutation,Drama Horror Thriller Drama Horror Thriller alexandre_aja aaron_stanford dan_byrd emilie_de_ravin kathleen_quinlan vinessa_shaw remake gore cannibalism movies_8 mutation,Drama
44399,The Shaggy Dog,2006,Adventure Children Comedy Fantasy,brian_robbins,danny_glover kristin_davis robert_downey_jr. spencer_breslin tim_allen,robert_downey_jr tim_allen remake family_fun animal:dog,Adventure Children Comedy Fantasy Adventure Children Comedy Fantasy brian_robbins danny_glover kristin_davis robert_downey_jr. spencer_breslin tim_allen robert_downey_jr tim_allen remake family_fun animal:dog,Adventure
44494,Son of the Pink Panther,1993,Comedy,blake_edwards,claudia_cardinale debrah_farentino herbert_lom jennifer_edwards roberto_benigni,inspector_clouseau_(series),Comedy Comedy blake_edwards claudia_cardinale debrah_farentino herbert_lom jennifer_edwards roberto_benigni inspector_clouseau_(series),Comedy
44511,Unknown White Male,2005,Documentary,rupert_murray,daniel_schacter doug_bruce douglas_bruce rupert_murray,,Documentary Documentary rupert_murray daniel_schacter doug_bruce douglas_bruce rupert_murray,Documentary
44555,Das Leben der Anderen,2006,Drama,florian_henckel-donnersmarck,martina_gedeck sebastian_koch thomas_thieme ulrich_mühe ulrich_tukur,germany imdb_top_250 corruption spying spies communism piano movielens_top_pick oscar_nom_2007 surveillance,Drama Drama florian_henckel-donnersmarck martina_gedeck sebastian_koch thomas_thieme ulrich_mühe ulrich_tukur germany imdb_top_250 corruption spying spies communism piano movielens_top_pick oscar_nom_2007 surveillance,Drama
44587,Nanook of the North,1922,Documentary Drama,robert_j._flaherty,allakariallak allee cunayou nyla,criterion national_film_registry,Documentary Drama Documentary Drama robert_j._flaherty allakariallak allee cunayou nyla criterion national_film_registry,Documentary
44595,Alien: Resurrection,1997,Drama Fantasy,jean-pierre_jeunet,dominique_pinon michael_wincott ron_perlman sigourney_weaver winona_ryder,less_than_300_ratings,Drama Fantasy Drama Fantasy jean-pierre_jeunet dominique_pinon michael_wincott ron_perlman sigourney_weaver winona_ryder less_than_300_ratings,Drama
44613,Take the Lead,2006,Drama,liz_friedlander,anna_demitrie_melamed antonio_banderas brandon_d._andrews lauren_collins rob_brown_(vi),pg13 dance,Drama Drama liz_friedlander anna_demitrie_melamed antonio_banderas brandon_d._andrews lauren_collins rob_brown_(vi) pg13 dance,Drama
44633,The Devil and Daniel Johnston,2005,Documentary,jeff_feuerzeig,bill_johnston daniel_johnston jeff_tatrakov kathy_mccarty mabel_johnston,less_than_300_ratings austin netflix music_documentary bab_cinema,Documentary Documentary jeff_feuerzeig bill_johnston daniel_johnston jeff_tatrakov kathy_mccarty mabel_johnston less_than_300_ratings austin netflix music_documentary bab_cinema,Documentary
44653,L'argent,1983,Crime Drama,robert_bresson,caroline_lang christian_patey michel_briguet sylvie_van_den_elsen vincent_risterucci,,Crime Drama Crime Drama robert_bresson caroline_lang christian_patey michel_briguet sylvie_van_den_elsen vincent_risterucci,Crime
44657,Mouchette,1967,Drama,robert_bresson,jean_vimenet jean-claude_guilbert maria_cardinal nadine_nortier paul_hebert,bleak understated death_of_a_parent deliberate downbeat smalltown_life kids_in_trouble,Drama Drama robert_bresson jean_vimenet jean-claude_guilbert maria_cardinal nadine_nortier paul_hebert bleak understated death_of_a_parent deliberate downbeat smalltown_life kids_in_trouble,Drama
44665,Lucky Number Slevin,2006,Crime Drama Thriller,ryan_thomas,bruce_irons,twist_ending bruce_willis twist violent nudity_(topless) hit_men morgan_freeman josh_hartnett assassination clearplay,Crime Drama Thriller Crime Drama Thriller ryan_thomas bruce_irons twist_ending bruce_willis twist violent nudity_(topless) hit_men morgan_freeman josh_hartnett assassination clearplay,Crime
44694,Volver,2006,Comedy Drama,pedro_almodóvar,blanca_portillo carmen_maura lola_dueñas penelope_cruz yohana_cobo,almodovar ghosts sexual_abuse spain female_power restaurant mother_daughter_relationship on_computer gay seen_2006,Comedy Drama Comedy Drama pedro_almodóvar blanca_portillo carmen_maura lola_dueñas penelope_cruz yohana_cobo almodovar ghosts sexual_abuse spain female_power restaurant mother_daughter_relationship on_computer gay seen_2006,Comedy
44709,Akeelah and the Bee,2006,Drama,doug_atchison,angela_bassett curtis_armstrong keke_palmer laurence_fishburne tzi_ma,heartwarming feelgood angela_bassett sentimental gentle spelling_bee single_parents black feel_good emotional_and_heroic,Drama Drama doug_atchison angela_bassett curtis_armstrong keke_palmer laurence_fishburne tzi_ma heartwarming feelgood angela_bassett sentimental gentle spelling_bee single_parents black feel_good emotional_and_heroic,Drama
44729,Larry the Cable Guy: Health Inspector,2006,Comedy,trent_cooper,brooke_dillman bruce_bruce iris_bahr joanna_cassidy larry_the_cable_guy,,Comedy Comedy trent_cooper brooke_dillman bruce_bruce iris_bahr joanna_cassidy larry_the_cable_guy,Comedy
44731,Stay Alive,2006,Horror Sci-Fi Thriller,william_brent_bell,frankie_muniz jimmi_simpson jon_foster samaire_armstrong wendell_pierce,setting:new_orleans,Horror Sci-Fi Thriller Horror Sci-Fi Thriller william_brent_bell frankie_muniz jimmi_simpson jon_foster samaire_armstrong wendell_pierce setting:new_orleans,Horror
44759,Basic Instinct 2,2006,Crime Drama Mystery Thriller,michael_caton-jones,charlotte_rampling david_morrissey david_thewlis hugh_dancy sharon_stone,sharon_stone debased hugh_dancy golden_raspberry_(worst_picture) erotic_thriller golden_raspberry_(worst_actress) showing_in_finland,Crime Drama Mystery Thriller Crime Drama Mystery Thriller michael_caton-jones charlotte_rampling david_morrissey david_thewlis hugh_dancy sharon_stone sharon_stone debased hugh_dancy golden_raspberry_(worst_picture) erotic_thriller golden_raspberry_(worst_actress) showing_in_finland,Crime
44761,Brick,2005,Crime Drama Film-Noir Mystery,rian_johnson,joseph_gordon-levitt lukas_haas noah_fleiss noah_segan nora_zehetner,high_school drugs clever movielens_top_pick pretentious stylized directorial_debut unbelievable didnt_finish annoying,Crime Drama Film-Noir Mystery Crime Drama Film-Noir Mystery rian_johnson joseph_gordon-levitt lukas_haas noah_fleiss noah_segan nora_zehetner high_school drugs clever movielens_top_pick pretentious stylized directorial_debut unbelievable didnt_finish annoying,Crime
44777,Evil Aliens,2005,Comedy Horror Sci-Fi,jake_west,christopher_adamson emily_booth jodie_shaw norman_lovett samuel_butler,tv_show aliens male_nudity homage sex_scenes nerds alien_contact crop_circles television_show alien_abduction,Comedy Horror Sci-Fi Comedy Horror Sci-Fi jake_west christopher_adamson emily_booth jodie_shaw norman_lovett samuel_butler tv_show aliens male_nudity homage sex_scenes nerds alien_contact crop_circles television_show alien_abduction,Comedy
44788,This Film Is Not Yet Rated,2006,Documentary,kirby_dick,alison_andres david_ansen jon_lewis kimberly_peirce martin_garbus,nudity_(full_frontal) social_commentary hollywood politics murder friday_night_movie censorship to_see obscenity documentary_critique,Documentary Documentary kirby_dick alison_andres david_ansen jon_lewis kimberly_peirce martin_garbus nudity_(full_frontal) social_commentary hollywood politics murder friday_night_movie censorship to_see obscenity documentary_critique,Documentary
44815,ATL,2006,Drama,chris_robinson_(iv),lauren_london antwan_andre_patton evan_ross_naess lonette_mckee tip_'t.i.'_harris,,Drama Drama chris_robinson_(iv) lauren_london antwan_andre_patton evan_ross_naess lonette_mckee tip_'t.i.'_harris,Drama
44828,Slither,2006,Comedy Horror Sci-Fi,james_gunn,elizabeth_banks gregg_henry michael_rooker nathan_fillion tania_saulnier,hunting netflixq jonossa pseudozombies,Comedy Horror Sci-Fi Comedy Horror Sci-Fi james_gunn elizabeth_banks gregg_henry michael_rooker nathan_fillion tania_saulnier hunting netflixq jonossa pseudozombies,Comedy
44840,The Benchwarmers,2006,Comedy,dennis_dugan,craig_kilborn david_spade jon_heder jon_lovitz rob_schneider,baseball underdogs rob_schneider bengal nerds,Comedy Comedy dennis_dugan craig_kilborn david_spade jon_heder jon_lovitz rob_schneider baseball underdogs rob_schneider bengal nerds,Comedy
44844,Phat Girlz,2006,Comedy,nnegest_likké,mo'nique jimmy_jean-louis godfrey joyful_drake kendra_c._johnson,imdb_bottom_100,Comedy Comedy nnegest_likké mo'nique jimmy_jean-louis godfrey joyful_drake kendra_c._johnson imdb_bottom_100,Comedy
44849,Renaissance,2006,Action Animation Film-Noir Sci-Fi Thriller,christian_volckman,catherine_mccormack daniel_craig laura_blanc patrick_floersheim virgine_mery,less_than_300_ratings clearplay to_see bab_cinema,Action Animation Film-Noir Sci-Fi Thriller Action Animation Film-Noir Sci-Fi Thriller christian_volckman catherine_mccormack daniel_craig laura_blanc patrick_floersheim virgine_mery less_than_300_ratings clearplay to_see bab_cinema,Action
44864,Friends with Money,2006,Comedy Drama Romance,jaidev_chakravorty,asrani jackie_shroff mohan_joshi shahbaz_khan shakti_kapoor,los_angeles sick,Comedy Drama Romance Comedy Drama Romance jaidev_chakravorty asrani jackie_shroff mohan_joshi shahbaz_khan shakti_kapoor los_angeles sick,Comedy
44889,Reefer Madness: The Movie Musical,2005,Comedy Drama Musical,andy_fickman,alan_cumming ana_gasteyer christian_campbell kristen_bell neve_campbell,satire less_than_300_ratings,Comedy Drama Musical Comedy Drama Musical andy_fickman alan_cumming ana_gasteyer christian_campbell kristen_bell neve_campbell satire less_than_300_ratings,Comedy
44911,Magic,1978,Drama Horror Romance Thriller,richard_attenborough,ann-margret anthony_hopkins burgess_meredith ed_lauter e.j._andre,,Drama Horror Romance Thriller Drama Horror Romance Thriller richard_attenborough ann-margret anthony_hopkins burgess_meredith ed_lauter e.j._andre,Drama
44929,Candy,2006,Drama Romance,neil_armfield,tony_martin abbie_cornish geoffrey_rush heath_ledger noni_hazelhurst,nudity_(topless) downbeat drugs seen_2007 based_on_a_book understated prostitution pregnancy australia watch,Drama Romance Drama Romance neil_armfield tony_martin abbie_cornish geoffrey_rush heath_ledger noni_hazelhurst nudity_(topless) downbeat drugs seen_2007 based_on_a_book understated prostitution pregnancy australia watch,Drama
